泌阳县羊册镇王续奶粉专卖:{"lng":113.26009827017658,"lat":32.99181051228516}
伊利:{"lng":114.16414813624303,"lat":22.284332326757344}
松江区佘山镇李达百货如海购物中心（超市加盟）:{"lng":121.20744370942649,"lat":31.126047287731012}
昆山畅天塑料制品厂:{"lng":120.96580778410554,"lat":31.32893679549736}
农委:{"lng":120.26734537910569,"lat":32.02192322937692}
明康汇自有品牌管理有限公司:{"lng":114.11958086431342,"lat":22.826309799192565}
联华海伦:{"lng":117.58838203638463,"lat":37.6482133376972}
厦门市佳佳贝妇幼用品店:{"lng":118.10388604566381,"lat":24.489230612469232}
上海肯德基有限公司汇金餐厅:{"lng":121.19956883903772,"lat":30.904723743856607}
同济大学（西苑小炒）:{"lng":120.78907466346726,"lat":30.73999390477492}
上海绿叶农副产品市场经营管理有限公司:{"lng":121.50380051818792,"lat":31.37814122087483}
上海金丰裕米业有限公司:{"lng":121.43644530515134,"lat":31.191482240377926}
河南永达实业集团:{"lng":101.55630729532683,"lat":34.511389737869216}
上海意华食品有限公司:{"lng":121.43773669118637,"lat":31.076494807235143}
上海金佩贸易有限公司:{"lng":121.29608800038817,"lat":30.810370851130866}
宝教幼儿园:{"lng":103.80952516471449,"lat":30.415661267023374}
上海铭语贸易有限公司:{"lng":121.48789948569473,"lat":31.24916171001514}
重庆贝克街餐饮管理有限公司:{"lng":106.53063501341296,"lat":29.54460610888615}
大润发润州店:{"lng":119.45134288944357,"lat":32.20966271203773}
（老年餐）上海沀仪餐管理有限公:{"lng":121.48789948569473,"lat":31.24916171001514}
上海松莲超市有限公司:{"lng":121.22662213770839,"lat":31.039025611048174}
上海伊佩食品销售有限公司:{"lng":121.48789948569473,"lat":31.24916171001514}
山东太合食品有限公司:{"lng":118.2134658594001,"lat":35.073870362128545}
上海日野食用农产品销售有限公司:{"lng":121.48789948569473,"lat":31.24916171001514}
三林同济菜市场:{"lng":121.54894994510273,"lat":31.152324480875873}
华东理工大学颐谷餐饮奉贤校区黄焖鸡(H）-M(qz sld H):{"lng":121.50923909240646,"lat":30.83397907513547}
Fujia上海富嘉食品有限公司:{"lng":121.40267149280784,"lat":31.627319373871106}
B1-1108a浦江第一小学0701a②学生:{"lng":119.9104875262616,"lat":29.526266410155497}
真北家乐福:{"lng":121.40003685257764,"lat":31.20234270488524}
哈尔滨农垦昕奇源米业有限公司:{"lng":128.83266666806975,"lat":45.52164442353156}
上海多利贸易:{"lng":121.44130761279199,"lat":31.200221705826205}
上海浦东国际集装箱码头有限公司-(H):{"lng":121.52200401370324,"lat":31.22017620844741}
上海业百贸易有限公司:{"lng":126.68060945901176,"lat":45.77720439226362}
上海和峰食品有限公司:{"lng":121.40267149280784,"lat":31.627319373871106}
上海市黄浦区报童小学:{"lng":121.48972823988242,"lat":31.240813102782344}
上海富臻实业有限公司:{"lng":121.38898532058344,"lat":31.18416412111779}
金山蓝色海岸:{"lng":121.24840817975154,"lat":30.83508077708232}
浙江杭州临安顶顶鲜绿色食品厂:{"lng":119.49707247888726,"lat":30.205796032153085}
B1-0310威海路第三小学3002①:{"lng":110.34872011477849,"lat":20.045070966153812}
彭辉师:{"lng":118.3533382256117,"lat":34.38190651158308}
味之鲜-上海佐理:{"lng":121.48789948569473,"lat":31.24916171001514}
上海田东农副产品市场经营管理分公司:{"lng":121.43371716209721,"lat":31.178711710849853}
上海汇普食品有限公司:{"lng":121.40267149280784,"lat":31.627319373871106}
联华福州:{"lng":119.33022110712668,"lat":26.04712549657293}
上海市浦东新区学前小学:{"lng":121.5912840205662,"lat":31.35559315055507}
阜新菜场:{"lng":121.66082212856833,"lat":42.01925010706022}
上海市普陀区崔其昌农产品经营部:{"lng":121.39844294374956,"lat":31.263742929075534}
上海肯德基有限公司福海 餐厅:{"lng":121.49127738390388,"lat":31.257469271288524}
厦门市同安区爱宝屋妇幼用品店:{"lng":118.11468496447299,"lat":24.78170473478348}
上海永春贸易有限公司:{"lng":121.48789948569473,"lat":31.24916171001514}
上海烟草集团宝山烟糖有限公司:{"lng":121.41667797113304,"lat":31.31435064098835}
上海豪瀚食品有限公司:{"lng":121.3273548702229,"lat":31.47362840699256}
杭州康翔餐饮有限公司:{"lng":120.2193754157201,"lat":30.259244461536102}
潘群香（吉买盛真北店）:{"lng":121.48622899676838,"lat":31.27266427899413}
普陀区教育服务配送中心《1配送中心》:{"lng":121.40563979694177,"lat":31.239267534041417}
霍邱县沈式米业有限公司:{"lng":116.17352091074682,"lat":32.201507325966666}
盐城市阜宁县七彩阳光母婴生活馆:{"lng":119.70499024879004,"lat":33.711976048149985}
06华丰:{"lng":113.1856810767777,"lat":22.10531702375512}
温岭市宝利达包装印业有限公司:{"lng":121.45847654947225,"lat":28.48859906721565}
广水市广水兴鹏家禽养殖专业合作社:{"lng":113.81261910548936,"lat":31.682325023049867}
金平378(农工商):{"lng":116.65179359137319,"lat":23.399887892781113}
上海新雅食品贸易有限公司:{"lng":121.48789948569473,"lat":31.24916171001514}
康大市场1010号(钱桂明)（加盟）^:{"lng":113.12584941405113,"lat":23.038588501397765}
309苏州好又多百货商业有限公司:{"lng":120.61990711548988,"lat":31.317987367952437}
24.丁香小区养老院:{"lng":119.78824683353614,"lat":39.98639469188319}
上海康尔瑞食品有限公司（山东得利斯）:{"lng":121.40267149280784,"lat":31.627319373871106}
崇源农产品合作社:{"lng":121.45526377702558,"lat":31.221108368799165}
武夷山天使宝贝奶粉店:{"lng":118.0434430204616,"lat":27.75912379000033}
义乌市阿强调味品商行:{"lng":120.06729564866686,"lat":29.30644391183944}
李明:{"lng":107.74476245693162,"lat":23.966812423950394}
信美中和-亿丰城:{"lng":118.08968234077538,"lat":25.519266427878947}
黄山市屯溪区如凤经营部:{"lng":118.30963663451773,"lat":29.716534699341114}
上海五森贸易有限公司:{"lng":121.48789948569473,"lat":31.24916171001514}
都乐（莘庄）:{"lng":121.3852100506438,"lat":31.111985636154806}
靖江市中天食品:{"lng":120.27689862725084,"lat":32.03944278904915}
茂辕食品商行:{"lng":113.6385319804858,"lat":34.748831563930594}
上海戴尔瑞贸易有限公司:{"lng":121.4243579056329,"lat":31.223799901841595}
青岛佰利信商贸有限公司:{"lng":120.38442818368189,"lat":36.10521490127382}
河南三门峡市贝贝拉姆:{"lng":111.1812620932674,"lat":34.783319941049726}
上海豆香食品有限公司:{"lng":121.40267149280784,"lat":31.627319373871106}
上海市青浦区华新镇永星百货店:{"lng":121.2337900236947,"lat":31.251624723893666}
上海市闵行区龙英水产经营部:{"lng":121.42502428093465,"lat":31.093537540382123}
上海豪厨食品有限公司:{"lng":121.48789948569473,"lat":31.24916171001514}
上海百乐门大酒店有限公司百乐门精品酒店分公司:{"lng":115.9097292941781,"lat":28.691084670431305}
上海申客隆御青路超市加盟:{"lng":121.79108636726559,"lat":31.052088867053335}
上海宜悦餐饮管理有限公司:{"lng":121.39817134871151,"lat":30.801817243379872}
广西合浦西场永鑫糖业有限公司:{"lng":109.33539345630534,"lat":21.740444343773916}
上海斗牛士餐饮管理有限公司松江分店:{"lng":121.22679050142115,"lat":31.021244628098586}
焦作博爱县许良镇婴姿坊婴儿用品店:{"lng":112.98859124541562,"lat":35.197313547876625}
上海温科华食品有限公司:{"lng":121.42990179629112,"lat":31.30514170284699}
大润发（春申店）:{"lng":121.41509625545208,"lat":31.11403754624347}
上海奉贤乐购生活购物有限公司:{"lng":121.47633729576388,"lat":30.918719660103907}
周浦镇新都蔬菜经营部:{"lng":104.11658349960963,"lat":30.839503886637317}
爱辉路:{"lng":127.49960824041942,"lat":49.9577541192372}
上海家得利超市有限公司龙柏店:{"lng":121.370887415491,"lat":31.186457242663455}
华联青杉:{"lng":119.1937999573606,"lat":34.60444386600099}
家得利宁波店:{"lng":121.49022866701763,"lat":31.24479544151944}
金乌肉类销售经营部:{"lng":113.86717839576413,"lat":27.636087230959934}
上海市江杨丠路农产品批发市场:{"lng":121.48789948569473,"lat":31.24916171001514}
富枥食品贸易有限公司:{"lng":113.12119729373184,"lat":23.02995587844411}
青海金林达果蔬有限责任公司:{"lng":96.20254367226111,"lat":35.499761004274674}
安徽泾县太空商贸有限公司:{"lng":118.37604020628753,"lat":30.599286819491837}
铜陵市新长江商贸有限责任公司:{"lng":117.85182144583509,"lat":30.955795802602264}
上海市宝山区妮润食品综合商店:{"lng":121.47957183429503,"lat":31.307024307125833}
T043_上海浦之灵食品有限公司:{"lng":121.5410538504497,"lat":31.25999784587196}
Norwest Foods International Ltd:{"lng":113.26043527654629,"lat":23.138973187141563}
B2-1507a娄山中学分校3202a②学生:{"lng":121.41582549357696,"lat":31.21888982234001}
三仙食品:{"lng":116.98272268527354,"lat":29.01856840483237}
华润大悦城:{"lng":113.8480419731525,"lat":22.913691776479826}
上海台尚食品有限公司:{"lng":121.35337662940528,"lat":31.169703798932357}
上海家得利超市有限公司金山店:{"lng":121.35175536941746,"lat":30.724028387869293}
广西省河池市都安正达通商店:{"lng":108.11806068056,"lat":24.169778074597446}
严家阁菜场32号:{"lng":121.2843258000406,"lat":31.477147227011102}
易初莲花上南店5:{"lng":119.94105234159703,"lat":32.4903961215016}
上海龙上农副产品批发-刘秀玲:{"lng":121.48789948569473,"lat":31.24916171001514}
上海元旺餐饮有限公司:{"lng":121.45004614913196,"lat":31.27129234637221}
乐山沙湾爱婴坊:{"lng":103.5566555659204,"lat":29.41982234939317}
深圳市怡亚通供应链股份有限公司:{"lng":114.0259736573215,"lat":22.546053546205247}
B1-0706a上虹中学1205a①学生:{"lng":121.39544466720044,"lat":31.179769492277234}
苏州锦丰嘉商贸有限公司:{"lng":120.61990711548988,"lat":31.317987367952437}
绿宝石餐厅:{"lng":101.57465469167451,"lat":21.478090828369336}
义乌市爱因宝母婴用品有限公司:{"lng":120.08247444771919,"lat":29.301586096448812}
B2-1711a福山唐城外国语小学5303a②学生:{"lng":121.20346125306885,"lat":37.481074223799695}
月浦优益佳:{"lng":116.69527549073987,"lat":23.42609290333121}
桐乡市梧桐小牛婴儿用品商行:{"lng":120.49041120216108,"lat":30.61234103032807}
安徽省福润肉类加工有限公司:{"lng":115.88062608040542,"lat":32.93182591310944}
昆山万千酿食品商行:{"lng":120.96580778410554,"lat":31.32893679549736}
家乐福河北廊坊万达:{"lng":116.70360222263986,"lat":39.51861062508462}
梅花便利店加盟（预付）:{"lng":121.54466062163162,"lat":31.21600392623173}
B1-0707a七宝实验小学1303a①学生:{"lng":117.31753439122392,"lat":31.877103538772722}
上海市青浦区华徐公路4638弄115:{"lng":121.25595817890033,"lat":31.240935925752147}
盐都大润发:{"lng":119.96850073906515,"lat":33.26589826689441}
合肥长江批发市场新龙食品经营部:{"lng":100.28751803177398,"lat":30.945762801068355}
黄山市徽淋商贸有限公司:{"lng":118.29356963200213,"lat":29.73443485616307}
上海明林肉类（莱阳）:{"lng":121.27578655816787,"lat":31.102077287791342}
田原果蔬加盟 预付:{"lng":108.33321670298959,"lat":22.74103517462864}
高密市南洋食品有限公司:{"lng":119.79040685970949,"lat":36.45581584179379}
重庆江田食品:{"lng":106.53063501341296,"lat":29.54460610888615}
山西鸿岭金商贸有限公司:{"lng":112.51549586383865,"lat":37.86656599050925}
人民广场:{"lng":86.57300612408237,"lat":42.06521862331294}
江宁街道临时客户:{"lng":118.61502438524917,"lat":31.86994612609341}
上海南汇乐购生活购物有限公司:{"lng":121.76221585763301,"lat":31.04759628580051}
北京五味之精国际贸易有限公司:{"lng":116.39564503787867,"lat":39.92998577808024}
24新华店:{"lng":117.2381612599052,"lat":31.843494091512415}
起恒实业（上海）有限公司:{"lng":121.48789948569473,"lat":31.24916171001514}
重庆长寿丽家孕婴用品（长寿天乐孕婴）:{"lng":107.08091916602508,"lat":29.837913306873496}
上海嘉定乐购生活购物有限公司菊园分公司:{"lng":121.24808973319259,"lat":31.404497756192907}
崇明港西(华联供销):{"lng":121.21864875823911,"lat":31.795022597156624}
上海国亮果品有限公司:{"lng":121.51443895181707,"lat":31.21983898815932}
上海红林农副产品市场经营管理有限公司:{"lng":121.48789948569473,"lat":31.24916171001514}
泾东（阳洋）:{"lng":121.28422074860106,"lat":31.27943876895126}
何山大润发:{"lng":121.1264444349312,"lat":31.450756128475582}
宝应县立和商店:{"lng":119.4556507838387,"lat":33.22583365836416}
大润发相城店:{"lng":120.6445831501369,"lat":31.381183212303096}
上海市闵行区莲蟮熟食店:{"lng":121.42502428093465,"lat":31.093537540382123}
江海第一市场（专卖加盟）:{"lng":113.13537054200944,"lat":22.5548466780353}
湖北花冠食品发展有限公司:{"lng":112.41056219213213,"lat":31.209316250139747}
上海必胜客有限公司黄兴路店:{"lng":121.52570143918231,"lat":31.292813471415805}
上海肯德基有限公司祝桥餐厅:{"lng":121.76906498260401,"lat":31.117455174935213}
临沂市中奥食品有限公司:{"lng":118.60668030833322,"lat":34.923139169853954}
利恩公司工地:{"lng":118.67905514835611,"lat":32.182683833189394}
上海智汉实业有限公司:{"lng":121.48789948569473,"lat":31.24916171001514}
上海市阳阳幼儿园:{"lng":121.11396822363548,"lat":31.217100582978755}
上海建华食品有限公司:{"lng":121.44481538352028,"lat":31.12244759041989}
世纪联华鲁班店:{"lng":121.48032145227698,"lat":31.208848590997935}
大连泰和伟业经贸公司:{"lng":121.59347778143518,"lat":38.94870993830429}
上海航空-虹桥:{"lng":121.48789948569473,"lat":31.24916171001514}
2076沃尔玛华东百货有限公司上海桃浦分店:{"lng":121.3594527570951,"lat":31.29092026045038}
上海锦源食品厂:{"lng":121.36432085431477,"lat":31.36177892672265}
B1-0204a平吉小学1105a①学生:{"lng":121.38888121326296,"lat":31.147157929058782}
上海新阳普超市有限公司水丰店:{"lng":121.5199427394224,"lat":31.274918882724542}
江苏海江食品有限公司:{"lng":121.30292396518344,"lat":31.522457047958184}
B1-0506a澧溪中学5403a①学生:{"lng":121.58499663028485,"lat":31.115800926539507}
万有全（城建）:{"lng":121.50025981018982,"lat":31.183840588911877}
上海缪哲卡食品有限公司:{"lng":121.40267149280784,"lat":31.627319373871106}
天津中南典雅咖啡:{"lng":117.21081309155257,"lat":39.143929903310074}
联华田林:{"lng":105.99982724993085,"lat":24.392538479126653}
上海华润万家超市有限公司悦达店:{"lng":121.32536652487491,"lat":30.787612948952095}
电商 华源:{"lng":114.18314684862004,"lat":22.300476033728994}
上海富枥食品贸易有限公司:{"lng":121.48789948569473,"lat":31.24916171001514}
长沙湘麦食品（陈老板）:{"lng":112.9793527876505,"lat":28.21347823085322}
广东慎昌贸易有限公司:{"lng":113.2510399737799,"lat":23.13567020198538}
上海宝桥食品销售有限公司:{"lng":121.48789948569473,"lat":31.24916171001514}
朗道客(上海)贸易有限公司:{"lng":121.48789948569473,"lat":31.24916171001514}
上海肯德基有限公司源泉餐厅:{"lng":121.53564743377181,"lat":31.285819547625433}
纽海信息技术（上海）有限公司:{"lng":121.58865406769415,"lat":31.207415227491015}
上海肯德基有限公司大润发餐厅:{"lng":121.48789948569473,"lat":31.24916171001514}
联华环镇北:{"lng":117.58838203638463,"lat":37.6482133376972}
31.新凌桥:{"lng":119.97837379146733,"lat":33.429712409110095}
常州市武进区雪堰秦皇山厂:{"lng":120.05776038569073,"lat":31.549703638921255}
彭小明/上海兴彭贸易:{"lng":121.48789948569473,"lat":31.24916171001514}
和民餐饮管理（上海）有限公司正大广场店:{"lng":121.50607885362236,"lat":31.242245549637623}
